gene,full_log2FoldChange,full_pvalue,full_padj,eligible_fold_count,estimable_fold_count,direction_consistency_fraction,median_lodo_log2FoldChange,minimum_lodo_log2FoldChange,maximum_lodo_log2FoldChange,lodo_log2FoldChange_iqr,nominal_significant_fold_fraction,fdr_significant_fold_fraction,largest_effect_change_omitted_datasets,conserved,exclusion_reason
AC020922.4,-1.48471058460412,3.57360981311615e-07,1.37485077164387e-06,10,9,1.0,-1.49163107733321,-1.81774805610009,-1.12651936963425,0.11322565734558987,1.0,1.0,NBM_66k,True,
AC020978.3,2.83585730474821,8.57620048234868e-09,4.20580744256666e-08,10,9,1.0,3.05079470549891,2.79411966482013,3.11732840226336,0.23316016123445982,1.0,0.8888888888888888,inhouse_NBM,True,
AC021097.2,-2.29298359183812,1.91732888665572e-13,1.8074205219052898e-12,10,9,1.0,-2.32083783019524,-2.5240448664931,-2.00802590803879,0.06156589785631983,1.0,1.0,NBM_66k,True,
AC021321.1,-1.30978709056381,5.99574429089517e-07,2.215153436459e-06,10,9,1.0,-1.31278040049257,-2.13984767881504,-0.862581303904617,0.09947939965315,1.0,1.0,DISCO_ref,True,
AC022087.1,-1.71005945700052,2.01856180553033e-08,9.37857637453619e-08,10,9,1.0,-1.71500719686333,-2.55364888493007,-1.38781894338322,0.07041263741551984,1.0,1.0,DISCO_ref,True,
AC022146.2,3.59839545705373,1.82359909948737e-12,1.4580402002496398e-11,10,10,1.0,3.604648530204215,0.697666859649953,3.864172232501,0.23944710463196994,0.9,0.9,GSE194122_BMMC,True,
AC022182.1,2.07605426362055,4.07672732514462e-07,1.55578181156507e-06,10,9,1.0,2.13915929089396,0.059842588480318,2.46788961837457,0.15020837537346976,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AC022182.2,-0.713296782391054,0.0288489619746998,0.045836525075925,10,9,1.0,-0.663999958009754,-2.17066978857116,-0.366273023240394,0.20216858039391306,0.5555555555555556,0.3333333333333333,DISCO_ref,True,
AC022306.2,-1.39434368242143,9.28583127105494e-07,3.32923235323311e-06,10,9,1.0,-1.40036908840386,-2.01805936361508,-1.0246064722882,0.12283747472114981,1.0,1.0,DISCO_ref,True,
AC022364.1,-1.19607606851315,7.1149994204785e-07,2.60284154238276e-06,10,10,1.0,-1.229846761867205,-1.82861193914654,-0.813837691721207,0.24645131961876743,1.0,1.0,MMRF_ImmuneAtlas,True,
AC023157.3,-1.69474484957542,9.3559867630841e-17,1.3623675697194802e-15,10,10,1.0,-1.685831555373295,-2.40830164352992,-1.28374951031742,0.11833672137985496,1.0,1.0,DISCO_ref,True,
AC023509.2,-2.31218015132465,1.96442879340065e-15,2.4557715347716e-14,10,9,1.0,-2.32030902331019,-2.61526546275137,-1.96460520874414,0.16756287025881011,1.0,1.0,NBM_66k,True,
AC023509.3,-4.32802231118568,2.17383593001676e-65,2.26644134063547e-62,10,10,1.0,-4.334200754806675,-5.07380850868589,-2.51834170075436,0.18167683088412367,1.0,1.0,MMRF_ImmuneAtlas,True,
AC023590.1,1.03337937911512,0.0001961825798097,0.000473691425914,10,10,1.0,1.06872597686212,0.582904199742069,1.29189259760905,0.25073816490987955,0.8,0.7,GSE120221_RAW_10x,True,
AC023794.3,-3.72960297148074,6.412647622539721e-47,2.0893207535187201e-44,10,9,1.0,-3.74648974981775,-4.18796242985461,-3.27845098776932,0.08086931754611015,1.0,1.0,DISCO_ref,True,
AC024028.1,-2.23385627182169,2.8824098368667303e-09,1.49661379278748e-08,10,9,1.0,-2.26377189111343,-2.35744246013141,-2.0036958141865,0.059241774686760174,1.0,1.0,NBM_66k,True,
AC024145.1,3.887646349309,0.0001788678441252,0.0004353118914215,10,9,1.0,3.99533268195717,2.88603835036327,4.46314584066553,0.20682146619751052,1.0,1.0,MMRF_ImmuneAtlas,True,
AC025164.1,-1.44987859308481,2.67291314199779e-24,9.35160819411709e-23,10,10,1.0,-1.439616317013985,-2.13328387266301,-0.881748893399811,0.18307219395048735,1.0,0.9,DISCO_ref,True,
AC025165.2,2.66248673907108,1.2787274921591998e-13,1.23216384780516e-12,10,10,1.0,2.7000223192643746,1.67966531185414,2.91010841740295,0.23549540686395742,1.0,0.9,MMRF_ImmuneAtlas,True,
AC025423.1,-0.934396739856166,0.0021471601168952,0.0043587015924357,10,9,1.0,-0.910752235764658,-2.204698900637,-0.609120488775589,0.11614787405212501,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AC025682.1,2.17010751145364,1.9449241790964702e-14,2.12555340579243e-13,10,10,1.0,2.206302267788465,1.4811110365869,2.44065359412229,0.3045016774209026,1.0,0.9,GSE194122_BMMC,True,
AC026347.1,2.6052852969595,1.50655628582758e-12,1.2195152046613599e-11,10,10,1.0,2.763355061454885,0.0328972892542764,3.68889465770606,0.260985840155445,0.9,0.9,GSE194122_BMMC,True,
AC026461.3,-1.33532443969291,0.0004236318296176,0.0009639427009153,10,9,1.0,-1.34388660701565,-1.67952697982778,-1.1057053095481,0.04116146292372003,1.0,1.0,DISCO_ref,True,
AC026725.1,-2.65742507236126,5.061181053532189e-18,9.00475659797383e-17,10,9,1.0,-2.67663996423485,-2.9820436284011,-2.36811933914041,0.04409092608214005,1.0,1.0,DISCO_ref,True,
AC026801.2,-1.60996313177601,6.22234448234832e-06,1.91256378458029e-05,10,9,1.0,-1.60864185118365,-2.4494979631847,-1.35622842858062,0.07115714162508002,1.0,1.0,DISCO_ref,True,
AC027237.2,-1.10325583309883,0.0025598125960938,0.0050990840899645,10,9,1.0,-1.10669802059955,-1.51625746732137,-0.860340355167202,0.04419409545029995,1.0,1.0,DISCO_ref,True,
AC027307.3,-1.6482969607534,2.31568053843618e-13,2.14036217143046e-12,10,9,1.0,-1.6325218841854,-2.64512050914802,-1.2511756113192,0.2642609906978801,1.0,1.0,DISCO_ref,True,
AC027449.1,-1.75577280953772,9.65450341864084e-10,5.33145405946766e-09,10,9,1.0,-1.69656911293433,-3.2199604811526,-1.40211397945137,0.14999811517961992,1.0,1.0,DISCO_ref,True,
AC027575.2,-0.735769111603923,0.0111538226769829,0.019505158542473,10,9,1.0,-0.695015638841755,-1.91499308620079,-0.383488479954494,0.07022301233629702,0.8888888888888888,0.7777777777777778,DISCO_ref,True,
AC037459.2,-3.55930085571688,2.27583702991458e-50,9.12610648995747e-48,10,10,1.0,-3.557248178653305,-4.37394994848013,-3.00889936675832,0.11757507687946278,1.0,1.0,GSE194122_BMMC,True,
AC037487.2,-1.67218196470605,8.94235104694275e-09,4.3730277680781e-08,10,9,1.0,-1.62037671659758,-2.91969657251163,-1.34381596672993,0.08736731546631993,1.0,1.0,DISCO_ref,True,
AC040970.1,-1.12960769484356,9.6018387850753e-11,6.07456135759679e-10,10,10,1.0,-1.14849989171526,-1.34500348027439,-0.566315036634981,0.26885950065492903,0.9,0.9,MMRF_ImmuneAtlas,True,
AC040977.1,-1.08916829675567,3.9907691655299e-05,0.0001079039401447,10,9,1.0,-1.0150436324667,-2.9827113604824,-0.731365008358365,0.16728191098685197,1.0,1.0,DISCO_ref,True,
AC046158.1,-1.52128692522235,5.57556377921855e-07,2.07461912784199e-06,10,9,1.0,-1.47058592236189,-2.94336453187932,-1.22225091420635,0.12147412496703991,1.0,1.0,DISCO_ref,True,
AC048382.6,-1.10162455638029,2.49071805339805e-05,6.96946495564361e-05,10,9,1.0,-1.09385408645989,-2.34837962981913,-0.679233910630525,0.07737574130785996,1.0,1.0,DISCO_ref,True,
AC055822.1,-1.84760721134494,5.86001086905666e-12,4.3516006638735495e-11,10,9,1.0,-1.81653870765827,-3.0104436331007,-1.45014722841468,0.0911882786528102,1.0,1.0,DISCO_ref,True,
AC067838.1,-0.849569302569975,0.0141247292394405,0.0240943107085089,10,8,1.0,-0.849982854145245,-1.32307628230707,-0.580237228927627,0.05756600266780698,0.875,0.875,DISCO_ref,True,
AC068051.1,3.60629831080701,4.5538161990498606e-09,2.30700134554392e-08,10,10,1.0,3.671852026309505,2.01838466350009,3.94659159524799,0.1931024571607698,1.0,1.0,GSE194122_BMMC,True,
AC068533.3,3.73501989028946,0.0039746374865957,0.0075813337788596,10,9,1.0,3.85127161947539,3.28487727409345,4.01435401656863,0.18506324291595977,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AC068722.2,-0.819162631996748,0.0091685546748893,0.0163180865552059,10,9,1.0,-0.816251946837712,-1.64110224868647,-0.50858335648611,0.059625210093570025,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AC073115.2,-2.40280414383268,2.42912517590266e-16,3.3768078778614803e-15,10,10,1.0,-2.41613821718233,-3.0327018283995,-2.06154471062685,0.3052056816648876,1.0,1.0,MMRF_ImmuneAtlas,True,
AC073167.1,4.00217503295772,6.74396270295749e-19,1.29727961514824e-17,10,10,1.0,4.0967951340476105,0.411979020358954,4.32358045456935,0.2187832413128552,0.9,0.9,GSE194122_BMMC,True,
AC073342.1,2.33865889913758,3.92180707368477e-06,1.25811570923808e-05,10,8,1.0,2.3969341389666754,2.30655410989535,2.59217073459067,0.21000865367458754,0.875,0.875,inhouse_NBM,True,
AC073569.1,-1.72496821416698,4.8965212455266e-07,1.8430011012946e-06,10,9,1.0,-1.73396440618078,-2.12281317430102,-1.47047078843816,0.03937872745325999,1.0,1.0,DISCO_ref,True,
AC074044.1,-2.03905699761569,1.5418192529895302e-15,1.9651598449473e-14,10,9,1.0,-2.03949814606353,-2.95147286306435,-1.62399604640919,0.18262338071421014,1.0,1.0,DISCO_ref,True,
AC078785.1,1.46169917994863,5.75387705638938e-08,2.47892240454197e-07,10,10,1.0,1.4806389443581,0.970215565314288,1.73336730976314,0.3548590085194425,0.9,0.9,DISCO_ref,True,
AC078881.1,2.01470770437919,1.1181465607049201e-10,7.01431771474697e-10,10,10,1.0,2.136709935512505,0.796280614451519,2.27321531524072,0.19915378376836257,1.0,1.0,GSE194122_BMMC,True,
AC078883.3,3.64672634010071,0.0002087087003629,0.0005004592709255,10,8,1.0,3.7172336492252054,3.03981892300274,3.88407258492992,0.1429666529828748,1.0,1.0,MMRF_ImmuneAtlas,True,
AC079305.3,-3.26409571081656,2.5521901223151597e-42,5.32182684305157e-40,10,10,1.0,-3.231607272586995,-4.12954458402393,-1.9413346232101,0.22165058186088515,1.0,1.0,MMRF_ImmuneAtlas,True,
AC079447.1,3.54092297259417,4.12162880399138e-16,5.5519511512163e-15,10,10,1.0,3.58323261442419,1.69410996215107,3.80732244683137,0.1777192902497351,1.0,1.0,GSE194122_BMMC,True,
AC083843.2,-1.66705159687433,6.24280664281983e-08,2.67243205400678e-07,10,9,1.0,-1.7124125580596,-1.84279332682332,-1.35616834365512,0.07680662933836002,1.0,1.0,NBM_66k,True,
AC083862.2,-1.65799492634839,3.2327459150302004e-10,1.90421519266129e-09,10,9,1.0,-1.66075783551941,-2.20720442476512,-1.24161863514016,0.1222718407655401,1.0,1.0,DISCO_ref,True,
AC083973.1,-2.18411983220903,1.68905155963672e-14,1.8814157650398e-13,10,9,1.0,-2.19406725236772,-2.5328046025164,-1.82848271640311,0.2140578911032298,1.0,1.0,NBM_66k,True,
AC084033.3,5.57834974833003,2.32482344822277e-13,2.14500967001509e-12,10,9,1.0,5.6089581451762,5.13285851849654,5.77780671424581,0.19701860938913018,1.0,1.0,MMRF_ImmuneAtlas,True,
AC087071.2,3.41005200494531,0.0025316424217906,0.0050487574387125,10,9,1.0,3.53984564592262,2.8757040738259,3.70576340961291,0.2051537987878298,1.0,0.8888888888888888,MMRF_ImmuneAtlas,True,
AC087222.1,-1.47066882202487,3.70947321738089e-07,1.42187381486813e-06,10,9,1.0,-1.46989768830652,-2.35084326770584,-1.12253326005841,0.09688391161810994,1.0,1.0,DISCO_ref,True,
AC087392.3,-0.894462730001312,0.0049957103424833,0.0093712263459393,10,8,1.0,-0.8899300884480755,-1.41218177764969,-0.603667406040828,0.02451463022572331,0.875,0.875,DISCO_ref,True,
AC087521.2,-1.57687589584465,5.12547043972307e-08,2.23403657209669e-07,10,8,1.0,-1.6079691296439549,-1.92795663013136,-1.22796441442425,0.06701769491620246,1.0,1.0,DISCO_ref,True,
AC087741.1,-1.06459809773051,2.14852758333972e-07,8.49793193622912e-07,10,10,1.0,-1.056793786849585,-1.82612828451535,-0.330611131295656,0.19865962498882173,0.9,0.9,DISCO_ref,True,
AC090198.1,-0.978045237792404,0.000169917305192,0.0004141088882497,10,9,1.0,-0.978860771181878,-1.61330831835239,-0.576976771883032,0.13201901517750092,1.0,1.0,GSE194122_BMMC,True,
AC090527.3,-1.65697320751984,5.33008220058323e-07,1.9903809822092e-06,10,9,1.0,-1.67928641300104,-1.92245338610751,-1.39368312858563,0.056436588767819984,1.0,1.0,DISCO_ref,True,
AC090617.4,2.33460054364733,0.0004427312295207,0.0010060845246259,10,8,1.0,2.3770989701579897,2.19080736421615,2.58793592725301,0.22747488143716765,0.875,0.875,NBM_66k,True,
AC090739.1,-1.26731085559338,3.64598453880884e-06,1.17687414246504e-05,10,9,1.0,-1.26905197455459,-2.36730541090703,-0.90152894390082,0.08065868308807,1.0,1.0,DISCO_ref,True,
AC090772.2,3.33904118424713,2.53024579470671e-08,1.15703257261457e-07,10,9,1.0,3.44851518674209,3.29974375814697,3.7592036251619,0.20513274149995997,1.0,0.8888888888888888,DISCO_ref,True,
AC090948.2,-0.819341814635177,0.008854121786578,0.015801621661565,10,8,1.0,-0.8454057231876204,-1.22881632643974,-0.505297479087982,0.09059911996736958,0.875,0.875,DISCO_ref,True,
AC090948.3,-0.662429275577706,0.0125243911220305,0.0216477622410958,10,9,1.0,-0.661789685187213,-1.67368840916978,-0.30293789901842,0.23282038100195201,0.6666666666666666,0.6666666666666666,DISCO_ref,True,
AC091045.1,2.53523669247489,8.13984890475994e-06,2.45135946507877e-05,10,9,1.0,2.57283001245542,1.55939824135106,2.75509266802594,0.12226209524351006,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AC091271.1,-2.03842083234401,1.25672064205912e-39,2.1837615690180702e-37,10,10,1.0,-2.000865704032365,-3.7582322197284,-0.984539343203128,0.2087025975675325,1.0,0.9,DISCO_ref,True,
AC092053.3,-2.43993419659263,8.63719359759658e-25,3.28654673169861e-23,10,10,1.0,-2.448482258698365,-3.33616870583094,-0.708500827087276,0.2660661642688549,0.9,0.9,MMRF_ImmuneAtlas,True,
AC092112.1,-0.637998420724949,0.0270794493503352,0.0433021992218703,10,10,1.0,-0.6405397546545526,-1.27283747623067,-0.289329653348137,0.26497303782208714,0.5,0.5,DISCO_ref,True,
AC092117.1,-1.87594867474295,2.63639330986478e-14,2.80479965802553e-13,10,9,1.0,-1.87513118214588,-2.92649022033687,-1.42414189217605,0.1445020205799401,1.0,1.0,DISCO_ref,True,
AC092119.2,-0.90211944530978,0.0022507653582487,0.0045389709139461,10,9,1.0,-0.846204440607458,-2.33897543156943,-0.560831080233562,0.13443631718647298,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AC092119.3,-0.779937098355139,0.0045004688825508,0.0084911126618666,10,8,1.0,-0.748742433107652,-1.5729114554596,-0.370783989326008,0.13272262661722645,0.875,0.875,DISCO_ref,True,
AC092279.1,-1.71844800505486,1.35610828374862e-32,1.07112007320933e-30,10,10,1.0,-1.725986868835785,-2.38918499062906,-1.371152679006,0.21327685402810737,1.0,1.0,DISCO_ref,True,
AC092301.1,-2.00448261363176,3.32565694113819e-13,2.97880577906416e-12,10,9,1.0,-1.97214720685282,-3.13797497697321,-1.6344892559093,0.09643476638126991,1.0,1.0,DISCO_ref,True,
AC092620.1,-2.95888286225055,1.95711814643077e-34,1.78990471883221e-32,10,9,1.0,-2.95126024802087,-3.77378063815581,-2.50007408854696,0.05501263830293013,1.0,1.0,GSE194122_BMMC,True,
AC092652.2,3.31780541147926,3.6963218723759e-17,5.75191818528226e-16,10,10,1.0,3.475121447578585,0.577297912036184,3.89144907957693,0.26267125974555494,0.9,0.9,GSE194122_BMMC,True,
AC092683.1,-0.948756127043521,1.86309037269116e-09,9.940931538218061e-09,10,10,1.0,-0.9263620286842911,-1.42718318848088,-0.22747116520465,0.20884248136893835,0.9,0.9,MMRF_ImmuneAtlas,True,
AC092718.1,-1.45310306423638,1.0364638831512e-07,4.30524798634839e-07,10,9,1.0,-1.45972107150062,-2.01331965948878,-1.07099041293178,0.17501063130303018,1.0,1.0,DISCO_ref,True,
AC093110.1,-1.39870332129513,8.4160663519179e-06,2.52870051253879e-05,10,8,1.0,-1.44124699462798,-1.59286717937648,-1.10602105233196,0.09744098230321518,1.0,1.0,NBM_66k,True,
AC093484.2,-1.77623104600068,6.30595270335188e-13,5.4335423872022e-12,10,10,1.0,-1.7834808724237101,-2.81667255242693,-0.923629289773202,0.20427997639426265,0.9,0.9,DISCO_ref,True,
AC093495.1,-1.51769362119526,3.42161406731218e-19,6.96752895816344e-18,10,10,1.0,-1.49396088344023,-2.09372371558816,-0.373104476229013,0.22963074887985235,0.9,0.9,MMRF_ImmuneAtlas,True,
AC093690.1,-4.47314148032315,2.0146446937180098e-56,1.312792848544e-53,10,10,1.0,-4.483678985952659,-4.72374801302812,-2.54716943921108,0.1407471828526301,1.0,1.0,MMRF_ImmuneAtlas,True,
AC097359.2,-0.717834879915224,0.0056119649300215,0.0104445459408077,10,9,1.0,-0.715795715771729,-1.20571640138504,-0.325834840101038,0.173520211573856,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AC097534.1,2.02377178487185,0.0002587554616738,0.0006073559442508,10,8,1.0,2.149417130324105,1.95662084654807,2.41274010997669,0.21530909670236476,0.875,0.875,DISCO_ref,True,
AC097634.1,-1.79108640841016,3.86062052327416e-10,2.24363598526513e-09,10,9,1.0,-1.82490424249498,-2.02781384316431,-1.43117072599521,0.1594796469275701,1.0,1.0,NBM_66k,True,
AC097634.3,2.79228534093636,5.65701701850877e-08,2.43920841335701e-07,10,10,1.0,2.859200588609845,1.46455572162353,3.07785377270004,0.21129984050804262,1.0,0.9,GSE194122_BMMC,True,
AC098484.3,4.77264666043217,0.000287942067431,0.0006722086867523,10,10,1.0,4.81817797498519,3.81074110263491,5.23187611826796,0.45476243797503724,0.9,0.9,inhouse_NBM,True,
AC099811.4,-2.61541627445423,2.7713046356846803e-21,7.116655697450371e-20,10,9,1.0,-2.56587805700365,-4.07943155217786,-2.27919945633054,0.12540753257413018,1.0,1.0,DISCO_ref,True,
AC100778.3,-1.47111174357376,2.70502639063936e-07,1.05390901153983e-06,10,9,1.0,-1.47361338902721,-2.42293876540785,-1.12764522332195,0.05141410265222013,1.0,1.0,DISCO_ref,True,
AC100786.1,-1.44867133070674,1.91844864918282e-09,1.02258413171677e-08,10,10,1.0,-1.35054368413539,-3.53284199901254,-0.129403310231322,0.15507871690622776,0.9,0.9,DISCO_ref,True,
AC103702.2,-1.042979978674,1.52374351173885e-07,6.16713891824119e-07,10,10,1.0,-1.053241395460445,-1.98113253747033,-0.281942104103703,0.27470790650486476,0.9,0.9,DISCO_ref,True,
AC103724.3,-1.1907708184958,1.89668308405195e-06,6.41610519131172e-06,10,10,1.0,-1.201293281124955,-1.81535608535322,-0.853400289605686,0.32520273358313245,1.0,1.0,inhouse_NBM,True,
AC103810.2,-1.0187558794063,0.0059847451665579,0.011063289557896,10,9,1.0,-1.00276691838902,-1.64748227013643,-0.762971684768146,0.060799102115860926,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AC104170.2,-0.943574669227373,0.0016200242014724,0.0033446281830794,10,9,1.0,-0.945430491547506,-1.57230485510101,-0.607906103999256,0.13517630038792894,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AC104316.1,3.61351192488646,3.9663844424815095e-12,3.0273443775484797e-11,10,10,1.0,3.615460547518695,0.403552472518481,3.88273644884999,0.20989379789510743,0.9,0.9,GSE194122_BMMC,True,
AC104365.1,4.59387560715039,3.70370850757552e-05,0.0001005071965121,10,9,1.0,4.70532118557736,3.68073591153858,5.06320784800129,0.19274065971279963,1.0,1.0,MMRF_ImmuneAtlas,True,
AC104590.1,-2.03927696356623,5.1933590531125e-15,6.12510876558269e-14,10,9,1.0,-2.04434746847131,-2.9866788343342,-1.59663689401298,0.06201401289965003,1.0,1.0,DISCO_ref,True,
AC104695.2,2.30954125672055,1.18973630016931e-12,9.87594798213791e-12,10,9,1.0,2.47806740207036,1.29260861982312,2.57292049562642,0.24125520337184003,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AC104806.2,2.38300873681496,3.80626408110098e-14,3.94474247609929e-13,10,10,1.0,2.539461240414835,0.483986578575296,3.12238236674357,0.2620075861198301,0.9,0.9,GSE194122_BMMC,True,
AC107068.2,2.91050797942707,1.93103700495917e-10,1.1773679423218902e-09,10,9,1.0,3.01931744706431,2.0042220127503,3.16273137785276,0.18886716397169012,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AC107214.1,-1.01189465774842,5.10112088127728e-06,1.60097189368444e-05,10,10,1.0,-1.009954198737365,-1.62336340596008,-0.100884692701408,0.18906108188322046,0.9,0.9,MMRF_ImmuneAtlas,True,
AC107375.1,-0.940231217332358,0.0005166627394335,0.0011589341052783,10,9,1.0,-0.891496671919554,-2.92437676601856,-0.584029431379705,0.20381674585556397,1.0,0.8888888888888888,DISCO_ref,True,
AC108134.2,-1.8175619559236,2.3074417774077397e-13,2.13653534380578e-12,10,9,1.0,-1.80254143461109,-3.72193500926986,-1.50353101179603,0.18109982484812992,1.0,1.0,DISCO_ref,True,
AC108463.3,-2.47323681346604,3.62708253904886e-20,8.115013423202441e-19,10,9,1.0,-2.47001311614884,-3.60522621077107,-2.09573424712825,0.09057499405351033,1.0,1.0,DISCO_ref,True,
AC109454.2,-1.41660204793313,8.03813249105149e-09,3.95309289394825e-08,10,9,1.0,-1.41547597408797,-2.29810426898344,-1.00120666698044,0.15782275680107993,1.0,1.0,DISCO_ref,True,
AC110792.2,-2.04496759559573,8.09080960328467e-12,5.882481235972519e-11,10,9,1.0,-2.06033426896881,-2.3254418228645,-1.71893203128164,0.09872566375267011,1.0,1.0,NBM_66k,True,
AC110813.1,-1.8471226992293,5.10318499393137e-10,2.9266120322732903e-09,10,9,1.0,-1.87925499924434,-2.1652667022619,-1.51612031787255,0.060691351606199984,1.0,1.0,NBM_66k,True,
AC114730.2,-1.45003819685775,2.93613488783913e-06,9.63858386039381e-06,10,9,1.0,-1.45495096262435,-1.94819265933732,-1.13843482573701,0.13079054561814996,1.0,1.0,DISCO_ref,True,
AC114763.1,1.47172854524586,5.6579948868176e-06,1.75880306171617e-05,10,10,1.0,1.513356339655095,0.706225977897444,1.76320417236195,0.15602647721835483,1.0,0.8,GSE194122_BMMC,True,
AC114956.1,-1.93315012806643,2.20555954489163e-09,1.167267198733e-08,10,9,1.0,-1.95163271523779,-2.17227415182686,-1.65590521465128,0.04583019926392007,1.0,1.0,NBM_66k,True,
AC116158.1,-0.903339835125932,0.0037271516697335,0.0071511378926467,10,9,1.0,-0.876830109382253,-1.60460318940176,-0.593354597821369,0.03840949087400192,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AC116348.3,1.94204933493547,0.0105461550825562,0.0185295269448486,10,9,1.0,2.07163964478571,0.955611963429273,2.19826212281078,0.19348135270065003,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AC116366.1,-0.863851423819833,1.93971892571415e-05,5.51349768797592e-05,10,10,1.0,-0.855353515856375,-1.86800301749204,-0.594342583068524,0.1504274641931409,1.0,1.0,DISCO_ref,True,
AC116366.3,8.01834996184584,3.70065148196212e-19,7.5064187453185e-18,10,10,1.0,8.03004553916621,7.45328649854231,8.219021496108,0.36307879152380984,1.0,1.0,DISCO_ref,True,
AC116913.1,-1.56332826260818,1.8572010677443001e-10,1.1390104901354201e-09,10,9,1.0,-1.5566889986948,-3.35947445588109,-1.18750910883792,0.1531187671902301,1.0,1.0,DISCO_ref,True,
AC117382.2,-1.92199692945266,3.18829644612009e-16,4.36235941564934e-15,10,9,1.0,-1.92724042905155,-2.37328749859513,-1.44198747464231,0.35221349986778017,1.0,1.0,NBM_66k,True,
AC118658.1,-0.979435709391557,0.0264372074675292,0.0424183325725545,10,8,1.0,-1.01102951281275,-2.09068651208946,-0.772501069347199,0.08645195469176947,0.75,0.625,MMRF_ImmuneAtlas,True,
