program_id	feature_set_id	cell_state	condition_a	condition_b	contrast	contrast_direction	feature_direction	statistic_orientation	signed_statistic_name	source_capability_id	source_cache_key	database	organism	tf	number_of_eligible_genes	total_regulon_target_count	number_of_overlapping_targets	number_of_unique_signed_target_weights	target_weight_variance	model_predictor_weight_variance	degrees_of_freedom	estimable	estimability_status	exclusion_reason	overlapping_target_genes	resource_hash
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	PPARA	2395	32	6	2	0.66666666666666663	0.0025034751108808911	2393	True	estimable		CCND1;CD36;MYC;NFKBIA;PTGS2;TUBA1B	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	PPARG	2395	41	11	2	0.87272727272727268	0.0045904601447948343	2393	True	estimable		CCND1;CD36;CD83;CDKN1A;CPT1B;CYP27A1;GK;LIPE;MYC;PTGS2;RETN	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	PRDM1	2395	42	14	2	0.28571428571428564	0.0058228382368586762	2393	True	estimable		ANO10;AOAH;DLG2;ERG;IFIT2;IL18;IL24;MYC;MYO1E;NFIX;PCNA;PRKCH;TNFSF8;TNIK	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	PRDM14	2395	196	27	1	0	0.011151050904924102	2393	True	estimable		AGAP1;AHNAK;ALK;AMPD3;BCL11A;CD9;CDH23;CXCL12;DGKG;DYSF;GATA2;GRIK4;GRK2;IGF1R;KAZN;MCF2L;MEGF6;MEIS1;RPS6KA2;RUNX1;SEMA4A;SLC22A23;SOX13;TNS1;TSPAN18;WNT5B;ZDHHC14	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	PROX1	2395	26	4	1	0	0.0016680532228274239	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	IGF1R;OSBPL10;PLEKHA7;SOX13	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RARA	2395	38	4	1	0	0.0016680532228274239	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CDKN1A;ETS1;IER3;MYC	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RBPJ	2395	61	17	1	0	0.007050681679843308	2393	True	estimable		AMPD3;CBLB;FCER2;FCHSD2;FMNL2;FNDC3B;GAS7;GSN;HES1;IRF8;LIMS1;LYST;PIK3AP1;PMAIP1;RUNX1;SIPA1L1;TCF4	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	REL	2395	20	3	1	0	0.0012515631458604761	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	IER3;IL2RA;NFKBIA	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RELA	2395	144	28	2	0.39682539682539686	0.011611492196043346	2393	True	estimable		BIRC5;CCL3;CCND1;CD40;CD69;CD74;CD83;CD86;CDK6;CDKN1A;COL1A1;FCGRT;FN1;GSTP1;IER3;IL10;IL18;IL2RA;MAT2A;MYC;NFKBIA;PLAUR;PTGS2;PTPN13;TIMP1;TNF;TRAF1;VCAM1	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RELB	2395	13	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CD40	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	REST	2395	12	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	OPRM1	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RFX1	2395	40	5	2	1.2000000000000002	0.0020883803105536981	2393	True	estimable		BTBD3;CRIP2;MYC;MZF1;PCNA	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RFX2	2395	21	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	TBCEL	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RFX5	2395	16	4	1	0	0.0016680532228274235	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CD74;HLA-DMA;HLA-DQA1;HLA-DRB5	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RUNX1	2395	21	4	1	0	0.0016680532228274239	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CSF1R;ITGAX;ITGB2;PRKCB	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RUNX2	2395	65	23	1	0	0.0095150890448110551	2393	True	estimable		AFF3;AMPD3;APP;ATP8B4;CBLB;CHN2;DPYD;ETS1;NRG1;OSBPL3;PAPPA;PBX1;PLCB1;PTK2;PTPRM;RBMS3;RUNX1;SVIL;TBXAS1;TCF4;TNS1;TSPAN5;WNT5B	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RUNX3	2395	12	4	2	1	0.001670146137787056	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	PAX5;RUNX1;TCF4;TCF7	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	RXRA	2395	12	3	2	1.3333333333333335	0.0012529584225002314	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	ABCC3;CPT1B;PLD1	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SIX2	2395	39	10	1	0	0.0041596684822703947	2393	True	estimable		COL13A1;DOCK9;ETV6;FGFR2;KANK1;KAZN;LTBP1;MTSS1;NRG1;PRKCH	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SIX5	2395	25	2	1	0	0.00083472424973358896	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	FAM168A;NME4	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SMAD1	2395	17	4	1	0	0.0016680532228274239	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CDKN1A;CTNNB1;LYN;TANC1	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SMAD3	2395	33	8	1	0	0.0033305253390958265	2393	True	estimable		BGLAP;CDKN1A;COL1A1;FOXP3;JUN;MYC;SMAD7;TIMP1	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SMAD4	2395	27	7	2	0.57142857142857151	0.0029196163686878995	2393	True	estimable		BGLAP;CDKN1A;CDKN2B;DACH1;JUN;MYC;SMAD7	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SMAD5	2395	11	1	1	0	0.00041753653444676406	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	RHOBTB3	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SNAI2	2395	66	9	1	0	0.0037452713202630805	2393	True	estimable		ADAM8;CDH1;CRISPLD2;DOCK9;FGD2;FKBP5;KIFC3;LRP1;VDR	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SNAPC4	2395	30	2	1	0	0.00083472424973358907	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	SH2D3A;WDR74	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SOX10	2395	16	1	1	0	0.00041753653444676406	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	SOX6	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SOX11	2395	29	9	1	0	0.00374527132026308	2393	True	estimable		AFF3;CHODL;DOCK4;DST;ERC1;PTK2;RUNX1;TANC1;ZBTB20	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SOX13	2395	42	7	1	0	0.0029154305387686331	2393	True	estimable		AFF1;EPS8;FRY;GSN;MTSS1;MYOM1;SOX6	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SOX2	2395	10	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CCND1	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SOX6	2395	32	4	1	0	0.0016680532228274239	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	ANK3;DNAJC6;LYN;PIP5K1B	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SOX9	2395	13	3	1	0	0.0012515631458604761	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	CDKN1A;CEACAM1;HES1	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SP1	2395	321	69	2	0.27280477408354653	0.028214935389971097	2393	True	estimable		ABCC3;ADA;APP;AREG;BIRC5;BRCA1;BSG;C1QBP;CAT;CCND1;CD14;CD163;CD19;CD28;CD83;CD9;CD99;CDK1;CDK6;CDKN1A;CDKN2B;CENPW;COL18A1;COL1A1;CYP1B1;CYP27A1;EPOR;ETS2;FN1;FOSL1;GSTP1;HSPB1;IER3;IGF1R;IGFBP3;IGFBP4;IL10;IL2RB;IRS2;ITGAX;JUN;KIF2C;KIT;KRT18;MAT2A;MME;MNDA;MPO;MYBL2;MYC;ODC1;OPRM1;PCNA;PLAUR;PNOC;PRKCE;PTGIR;PTGS2;SLC19A1;SLC25A5;SOCS1;SPRY2;TBXA2R;TIMP1;TNF;TNFSF10;TPI1;TYMS;VDR	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SP2	2395	22	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	DNMT3B	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SP3	2395	77	14	1	0	0.0058137689387002655	2393	True	estimable		BPI;CCND1;CD14;CD83;CDKN1A;CDKN2B;COL1A1;CYP27A1;IGFBP3;MYC;OPRM1;PLAUR;TIMP1;TNF	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SP4	2395	60	4	1	0	0.0016680532228274239	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	ASAH1;CCND1;NECTIN2;RNF38	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SPI1	2395	102	38	2	0.29871977240398295	0.015694420463127204	2393	True	estimable		ACP5;BPI;CD14;CD163;CD22;CD40;CD68;CD86;CSF1R;CSF2RA;CSF3R;CTSG;CXCR1;CYBB;DAPK2;ELANE;ERG;FCGR1A;FPR1;GATA1;HCK;IFIT3;ITGA2B;ITGAX;ITGB2;MME;MNDA;MPO;MYB;NCF2;PRTN3;PTGIR;RUNX1;TBXAS1;TFEC;TLR4;TNF;TYROBP	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SPIB	2395	61	12	1	0	0.0049874163488052093	2393	True	estimable		ARHGAP24;BANK1;BCL11A;CAMK4;CD40;CD86;ITGAX;NDRG1;PAX5;PIK3AP1;TRABD2A;WNT5B	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SREBF1	2395	23	5	2	1.2000000000000002	0.002088380310553699	2393	True	estimable		HMOX1;IRS2;LRP1;NPC1;PIK3R3	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SREBF2	2395	16	1	1	0	0.00041753653444676412	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	LRP1	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	SRF	2395	10	3	1	0	0.0012515631458604758	2393	False	not_estimable	fewer_than_minimum_overlapping_targets	ACTB;FOSL1;TAGLN	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	DoRothEA	human	STAT1	2395	290	54	2	0.14535290006988116	0.022120367027520078	2393	True	estimable		AIM2;APOL4;APP;CCL3;CCND1;CCND3;CD40;CD86;CDKN1A;CLC;CLIC2;COL1A1;EGLN3;EIF2AK3;ETV7;FCGR1A;FCGR3A;FCGRT;FOXP3;GBP1;GREB1;HLA-DMA;HMOX1;HSPB1;IFI6;IFIT1;IFIT3;IFITM3;IGFBP3;IL10;IL12RB2;IL1R1;IL2RA;IRF8;JUN;JUNB;MAN1A1;MAT2A;MX1;MYC;OAS3;OASL;OPRM1;PARP14;PRF1;PRKCE;PTGS2;RNF213;SOCS1;TIMP1;TNFSF13B;TRIM25;ZNF235;ZNF331	2e9de16bb6dc217df06bc044e75103eb9cbf46844ba9ae64ba298996355f4f76
